"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",21.9291667938232,23.5,20.0666675567627,1459,267,17,80.5363082885742,703,63,444,133,9.84166717529297,66.9501190185547,139.584732055664,29.7999992370605,15.1000003814697,14.6999988555908,22.716667175293,21.0666675567627
"2",23.5666656494141,24.9166660308838,22.033332824707,1232,252,3,94.2490768432617,639,22,406,46,9.36666679382324,68.3698272705078,118.462364196777,30.7000007629395,17,13.7000007629395,24.283332824707,22.7999992370605
"3",23.345832824707,24.966667175293,21.3833332061768,1519,279,21,77.3201599121094,720,76,449,171,10.2250003814697,67.7152328491211,147.824523925781,31.3999996185303,16.2999992370605,15.1000003814697,24.25,22.3500003814697
"4",22.5416660308838,24.1666660308838,20.6000003814697,1557,280,21,76.7560729980469,731,75,457,177,9.91666698455811,67.004508972168,146.564178466797,30.3999996185303,15.6000003814697,14.7999992370605,23.466667175293,21.5166664123535
"5",21.8624992370605,23.4333343505859,19.9333343505859,1597,283,22,76.2231369018555,749,82,465,111,9.65833377838135,67.0717620849609,144.224014282227,29.5,15.1000003814697,14.3999996185303,22.7999992370605,20.8166675567627
"6",21.6041660308838,23.1166667938232,19.7666664123535,1681,297,24,77.0099945068359,812,96,480,123,9.07499980926514,67.2222290039062,137.236663818359,28.7999992370605,15.3000001907349,13.4999990463257,22.5,20.5666675567627
"7",22.4958324432373,24.033332824707,20.6333332061768,1582,287,20,79.9990386962891,778,79,456,101,9.24166679382324,67.4574279785156,139.714950561523,29.7999992370605,16.1000003814697,13.6999988555908,23.3833332061768,21.4833335876465
"8",21.8875007629395,23.5166664123535,19.7666664123535,1835,305,32,65.7565994262695,798,116,491,194,9.79166698455811,67.0662155151367,154.700958251953,29.3999996185303,14.8000001907349,14.5999994277954,22.966667175293,21.966667175293
"9",22.4375,23.9833335876465,20.5166664123535,1782,310,28,75.2244110107422,853,107,495,135,9.15833377838135,67.3406829833984,141.79248046875,29.6000003814697,16,13.6000003814697,23.3999996185303,21.3166675567627
"10",17.0833339691162,18.716667175293,15.1000003814697,1810,286,37,60.4590835571289,770,134,502,238,9.03333282470703,65.9367370605469,147.329772949219,24.2000007629395,10.5,13.7000007629395,18.0166664123535,17.25
"11",17.0833339691162,18.716667175293,15.1000003814697,1810,286,37,60.4590835571289,770,134,502,238,9.03333282470703,65.9367370605469,147.329772949219,24.2000007629395,10.5,13.7000007629395,18.0166664123535,17.25
"12",17.7041664123535,19.3500003814697,15.7333335876465,1808,287,36,60.8949508666992,770,132,500,236,9.24166679382324,66.0119018554688,147.254531860352,25,11,14,18.6333332061768,17.8999996185303
"13",18.9291667938232,20.5666675567627,16.8999996185303,1863,301,37,62.8712844848633,807,134,508,226,9.10833358764648,66.0024108886719,151.093856811523,26.1000003814697,12.3000001907349,13.8000001907349,19.9333343505859,19.0833339691162
"14",27.5416660308838,28.6833343505859,26.4166660308838,2023,431,2,94.7709350585938,1060,17,262,17,12.716667175293,74.8039169311523,89.7935485839844,35.9000015258789,18.8999996185303,17.0000019073486,27.5499992370605,26.4166660308838
"15",23.6749992370605,25.2666664123535,21.5166664123535,1824,305,40,62.510082244873,798,130,479,224,9.69999980926514,67.3611145019531,156.778656005859,31.1000003814697,16.7000007629395,14.3999996185303,24.8333339691162,23.6333332061768
"16",19.1791667938232,20.7666664123535,17.2000007629395,1933,307,40,60.9179878234863,828,143,517,245,9.125,66.605842590332,146.759841918945,26.2999992370605,12.6000003814697,13.6999988555908,20.216667175293,19.2666664123535
"17",22.2374992370605,23.6666679382324,20.3833332061768,2589,474,52,75.7869186401367,1273,173,683,190,8.375,68.0894393920898,137.413223266602,28.5,16.2000007629395,12.2999992370605,23.3500003814697,21
"18",25.2625007629395,26.7000007629395,23.3500003814697,1979,370,33,80.6633834838867,1024,110,520,120,8.94166660308838,68.7820510864258,138.171905517578,31.8999996185303,18.8999996185303,13,26.0666656494141,24.1000003814697
"19",24.0499992370605,25.4500007629395,22.25,2433,445,46,77.2311019897461,1221,156,631,169,8.18333339691162,67.6308517456055,131.891845703125,30.1000003814697,18,12.1000003814697,24.8333339691162,22.8666667938232
"20",24.0499992370605,25.4500007629395,22.25,2433,445,46,77.2311019897461,1221,156,631,169,8.18333339691162,67.6308517456055,131.891845703125,30.1000003814697,18,12.1000003814697,24.8333339691162,22.8666667938232
"21",24.0708332061768,25.5666656494141,22.1333332061768,1988,333,41,71.795768737793,953,135,516,181,9.14166641235352,68.2213973999023,141.412643432617,31,17.6000003814697,13.3999996185303,25.0833339691162,24.1333332061768
"22",25.0208339691162,26.4500007629395,23.216667175293,2936,478,77,62.9721832275391,1315,264,708,303,7.89166688919067,65.2203826904297,132.87825012207,31,18.8999996185303,12.1000003814697,25.75,25.1000003814697
"23",27.8333339691162,29.1333332061768,26.1499996185303,2450,508,46,77.1590042114258,1255,178,567,178,10.9500007629395,74.4898071289062,123.956253051758,35.2999992370605,20.6000003814697,14.6999988555908,28.5166664123535,26.1499996185303
"24",27.8333339691162,29.1333332061768,26.1499996185303,2450,508,46,77.1590042114258,1255,178,567,178,10.9500007629395,74.4898071289062,123.956253051758,35.2999992370605,20.6000003814697,14.6999988555908,28.5166664123535,26.1499996185303
"25",22.0083332061768,23.6166667938232,19.966667175293,1856,303,37,60.9077415466309,787,136,484,232,9.96666622161865,67.3423461914062,151.445083618164,29.7999992370605,15,14.7999992370605,23.1166667938232,21.9833335876465
"26",26.283332824707,27.4166660308838,24.5666656494141,2886,428,72,44.8668251037598,1042,289,522,678,8.11666584014893,69.3732223510742,119.284484863281,32.0999984741211,20.3999996185303,11.6999988555908,27.1499996185303,26.966667175293
"27",24.1875,25.7333335876465,22.1000003814697,1858,306,44,59.498420715332,800,144,476,251,9.80833339691162,67.6436767578125,151.913925170898,31.7000007629395,17.2000007629395,14.5,25.3333339691162,24.033332824707
"28",22.4458332061768,24.0499992370605,20.3999996185303,1924,314,40,60.0052452087402,819,141,494,254,9.69166660308838,67.3032379150391,151.364364624023,30,15.6000003814697,14.3999996185303,23.5833320617676,22.3833332061768
"29",25.3916664123535,26.9166679382324,23.216667175293,1885,277,49,54.9661102294922,776,161,443,278,9.66666698455811,67.5990600585938,157.362258911133,32.7000007629395,18.3999996185303,14.3000011444092,26.6333332061768,25.1166667938232
"30",23.341667175293,24.8999996185303,21.3166656494141,1915,316,42,60.3124656677246,826,144,494,250,9.78333282470703,67.9398193359375,148.780410766602,30.8999996185303,16.5,14.3999996185303,24.4500007629395,23.25
"31",22.0375003814697,23.6166667938232,20.0166664123535,1941,313,40,59.8039054870605,822,144,497,254,9.54166698455811,67.1948394775391,148.876449584961,29.5,15.3000001907349,14.1999998092651,23.1333332061768,22
"32",23.3875007629395,24.9500007629395,21.3166675567627,1883,311,41,59.5020713806152,807,143,485,257,9.74166679382324,67.6504669189453,151.674362182617,30.8999996185303,16.5,14.3999996185303,24.533332824707,23.2666664123535
"33",23.5708332061768,25.1333332061768,21.4833335876465,1884,309,43,58.7657165527344,804,146,481,263,9.69166660308838,67.3032455444336,152.381942749023,31.1000003814697,16.7000007629395,14.3999996185303,24.716667175293,23.4333343505859
"34",24.6416664123535,26.1666660308838,22.533332824707,2122,340,53,63.9293174743652,964,162,518,245,9.13333320617676,67.1568603515625,152.372634887695,31.7000007629395,18.1000003814697,13.6000003814697,25.8166656494141,24.5166664123535
"35",24.6375007629395,26.0499992370605,22.7333335876465,2936,522,70,68.4651107788086,1402,242,704,285,8.09166717529297,66.8732757568359,137.776580810547,30.6000003814697,18.5,12.1000003814697,25.4833335876465,24.6166667938232
"36",21.3374996185303,22.9166660308838,19.3666667938232,1979,312,41,58.5449104309082,827,147,502,272,9.27499961853027,67.2101440429688,146.211639404297,28.6000003814697,14.8000001907349,13.8000001907349,22.3999996185303,21.3333339691162
"37",22.2958335876465,23.7000007629395,20.533332824707,3602,654,99,66.8569412231445,1673,309,875,363,8.80833339691162,68.8151016235352,132.535736083984,28.7000007629395,15.8999996185303,12.8000011444092,23.4166679382324,22.1499996185303
"38",27.7708339691162,29.1000003814697,26.033332824707,2622,523,54,72.7941207885742,1305,208,587,339,10.375,74.1071319580078,128.566558837891,34.9000015258789,20.8999996185303,14.0000019073486,28.5499992370605,27.8166675567627
"39",25.279167175293,26.6666660308838,23.3833332061768,2886,537,72,69.3759613037109,1396,236,677,283,9.09166622161865,69.9358978271484,136.988021850586,31.7999992370605,18.7999992370605,13,26.1499996185303,25.2333335876465
"40",25.279167175293,26.6666660308838,23.3833332061768,2886,537,72,69.3759613037109,1396,236,677,283,9.09166622161865,69.9358978271484,136.988021850586,31.7999992370605,18.7999992370605,13,26.1499996185303,25.2333335876465
"41",26.3041667938232,27.8333339691162,24.0666656494141,2251,335,61,50.8804931640625,909,207,467,373,9.55833339691162,68.273796081543,162.347244262695,33.4000015258789,19.3999996185303,14.0000019073486,27.4833335876465,25.966667175293
