"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",21.4583339691162,22.8333339691162,19.8833332061768,2175,304,68,47.8246269226074,870,235,622,236,10.0166664123535,74.1975402832031,126.164283752441,27.7999992370605,14.3000001907349,13.4999990463257,22.6666660308838,19.966667175293
"2",21.5750007629395,22.9833335876465,19.8833332061768,2277,318,76,44.9125823974609,895,265,744,265,10.5,74.4680862426758,132.003799438477,28.2000007629395,14.1000003814697,14.1000003814697,22.8666667938232,19.8833332061768
"3",21.0499992370605,22.5499992370605,19.25,2110,291,83,40.2898254394531,796,281,639,281,9.55000019073486,71.8045196533203,139.967529296875,27.2999992370605,14,13.2999992370605,22.3999996185303,19.25
"4",21.9249992370605,23.283332824707,20.3333339691162,2198,309,69,47.4325256347656,878,238,631,243,10.6999998092651,75.3521041870117,126.032104492188,28.6000003814697,14.3999996185303,14.2000007629395,23.1333332061768,20.4333343505859
"5",22.1458339691162,23.5499992370605,20.4833335876465,2197,310,68,47.5819435119629,872,228,632,240,11.0416660308838,75.1133728027344,130.896530151367,29.1000003814697,14.3999996185303,14.7000007629395,23.3833332061768,20.5666656494141
"6",22.3291664123535,23.8333339691162,20.5666656494141,2033,225,86,28.095552444458,658,310,604,310,7.67499971389771,67.9203491210938,137.037811279297,27.7000007629395,16.3999996185303,11.3000011444092,23.6666679382324,20.5666656494141
"7",22.25,23.75,20.4500007629395,2198,316,67,47.3754196166992,892,239,774,239,11.6000003814697,74.3589706420898,140.356689453125,29.6000003814697,14,15.6000003814697,23.6000003814697,20.4500007629395
"8",22.970832824707,24.4833335876465,21.1833324432373,2070,233,85,29.8393955230713,684,306,635,306,8.10833358764648,69.3019943237305,138.981002807617,28.5,16.7999992370605,11.7000007629395,24.283332824707,21.1833324432373
"9",23.1375007629395,24.5499992370605,21.5,1768,261,61,46.3859519958496,722,203,604,203,11.0416660308838,75.1133804321289,128.489929199219,30,15.3000001907349,14.6999998092651,24.3500003814697,21.5
"10",23.1625003814697,24.6499996185303,21.4333343505859,2185,233,95,26.518383026123,684,341,631,356,7.52500009536743,67.7927932739258,135.413909912109,28.5,17.3999996185303,11.1000003814697,24,21.8166675567627
