"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",25.0750007629395,27.1000003814697,22.9333343505859,1303,275,1,109.059898376465,806,6,373,23,14.2333335876465,66.8231582641602,166.658340454102,35.4000015258789,14.1000003814697,21.3000011444092,25.6000003814697,22.966667175293
"2",27,28.1333332061768,25.716667175293,658,158,1,115.141738891602,403,4,201,4,12.4833335876465,76.1178970336914,96.0350341796875,35.0999984741211,18.7000007629395,16.3999977111816,27.5499992370605,25.716667175293
"3",24.2083339691162,26.3833332061768,21.7999992370605,1068,217,10,95.3898010253906,580,32,325,36,13.0666675567627,65.6616439819336,183.288558959961,34.4000015258789,14.5,19.9000015258789,25.3333320617676,22.716667175293
"4",23.654167175293,25.3999996185303,21.2999992370605,1432,257,25,65.9665832519531,660,102,476,199,9.95833301544189,65.5153503417969,168.852523803711,31.2000007629395,16,15.2000007629395,24.8666667938232,23.1000003814697
"5",23.654167175293,25.3999996185303,21.2999992370605,1432,257,25,65.9665832519531,660,102,476,199,9.95833301544189,65.5153503417969,168.852523803711,31.2000007629395,16,15.2000007629395,24.8666667938232,23.1000003814697
"6",24.5541667938232,26.5,21.9166660308838,2112,381,38,64.2086868286133,950,155,621,318,9.54166603088379,61.1645355224609,189.610336303711,32.5999984741211,17,15.5999984741211,25.7999992370605,24.033332824707
"7",22.533332824707,24.3500003814697,20.0166664123535,1995,344,52,66.1286239624023,877,167,512,198,11.75,65.642463684082,179.003967285156,31.8999996185303,14,17.8999996185303,23.6499996185303,22.1333332061768
"8",24.966667175293,27.1166667938232,22.0833339691162,2308,419,42,67.2490921020508,1079,161,419,317,9.69999980926514,59.1463470458984,207.258422851562,33.5999984741211,17.2000007629395,16.3999977111816,26.2666664123535,24.4500007629395
"9",21.1458339691162,22.8333339691162,19.216667175293,623,141,2,92.7944107055664,337,10,248,17,16.8250007629395,71.9017105102539,146.3876953125,32.2000007629395,8.80000019073486,23.4000015258789,21.9500007629395,19.283332824707
"10",24.3624992370605,26.5499992370605,21.5833339691162,1524,270,30,64.0841522216797,671,113,367,184,11.625,63.1793518066406,202.956817626953,33.7999992370605,15.3999996185303,18.3999996185303,25.6166667938232,23.9500007629395
"11",21.9375,23.8666667938232,19.3333339691162,2024,355,58,61.482536315918,867,190,513,230,11.4250001907349,63.8268165588379,186.59782409668,31.1000003814697,13.1999998092651,17.9000015258789,22.75,20.1000003814697
"12",23.7541675567627,25.8000011444092,21.0833339691162,1554,260,35,60.5337524414062,670,124,358,211,11.5249996185303,64.3854675292969,193.266876220703,32.9000015258789,15,17.9000015258789,24.9833335876465,23.3166675567627
"13",23.7541675567627,25.8000011444092,21.0833339691162,1554,260,35,60.5337524414062,670,124,358,211,11.5249996185303,64.3854675292969,193.266876220703,32.9000015258789,15,17.9000015258789,24.9833335876465,23.3166675567627
"14",25.529167175293,27.8333339691162,22.7000007629395,2820,676,40,99.1913833618164,1780,134,452,196,9.92499923706055,58.7278175354004,208.560623168945,34.5999984741211,17.7000007629395,16.8999977111816,26.7000007629395,25.1666660308838
"15",25.529167175293,27.8333339691162,22.7000007629395,2820,676,40,99.1913833618164,1780,134,452,196,9.92499923706055,58.7278175354004,208.560623168945,34.5999984741211,17.7000007629395,16.8999977111816,26.7000007629395,25.1666660308838
"16",21.3875007629395,23.5,18.6833324432373,1763,302,41,65.5780715942383,785,153,442,189,12.9083337783813,65.1935958862305,197.807601928711,31.2000007629395,11.3999996185303,19.8000011444092,22.5500011444092,21.2666664123535
"17",25.2333335876465,27.5166664123535,22.25,2518,417,65,54.5856857299805,1069,245,484,416,10.0999994277954,58.7209243774414,216.168411254883,34.4000015258789,17.2000007629395,17.2000007629395,26.0666656494141,24.7000007629395
"18",25.7333335876465,28.0666675567627,22.7333335876465,2395,402,62,55.1750144958496,1042,238,457,399,10.3833332061768,59.3333320617676,217.196334838867,35,17.5,17.5,26.5166664123535,25.3000011444092
"19",18.279167175293,20.0166664123535,15.8833332061768,1465,263,29,73.6660995483398,696,103,389,131,11.875,67.0904006958008,172.395660400391,26.7999992370605,9.10000038146973,17.6999988555908,19.4500007629395,16.5499992370605
"20",25.5791664123535,27.9499988555908,22.5166664123535,2664,437,70,54.3965377807617,1138,260,497,448,10.3249998092651,58.6647682189941,222.009994506836,35,17.3999996185303,17.6000003814697,26.3999996185303,25.1333332061768
"21",25.4541664123535,27.7999992370605,22.4166660308838,2687,438,71,53.1707153320312,1134,270,494,466,10.3249998092651,58.9999961853027,219.45654296875,34.7999992370605,17.2999992370605,17.5,26.283332824707,24.9833335876465
"22",23.5750007629395,25.7666664123535,20.6666660308838,3768,542,141,43.2341918945312,1495,494,735,717,11.0833330154419,61.9180641174316,210.437850952148,32.7999992370605,14.8999996185303,17.8999996185303,24.4166679382324,23.1833324432373
"23",23.5708332061768,25.7333335876465,20.6833343505859,3904,556,150,42.5844306945801,1540,516,748,759,10.9250001907349,61.7231636047363,208.538833618164,32.7000007629395,15,17.7000007629395,24.4166660308838,24.9166660308838
"24",24.216667175293,26.4333324432373,21.2333335876465,3984,567,147,42.5271339416504,1568,511,758,795,10.7166662216187,60.8901519775391,215.325668334961,33.2999992370605,15.6999998092651,17.5999984741211,25.1000003814697,25.6000003814697
"25",23.5791664123535,25.7333335876465,20.7000007629395,3993,566,154,42.288631439209,1570,522,751,790,10.8249998092651,61.505687713623,208.244369506836,32.5999984741211,15,17.5999984741211,24.4333324432373,24.9166660308838
"26",24.216667175293,26.4333324432373,21.2333335876465,3984,567,147,42.5271339416504,1568,511,758,795,10.7166662216187,60.8901519775391,215.325668334961,33.2999992370605,15.6999998092651,17.5999984741211,25.1000003814697,25.6000003814697
"27",25.7458324432373,28.033332824707,22.6833343505859,3063,466,89,50.1205902099609,1275,304,522,594,10.2916669845581,59.147518157959,220.530944824219,35.0999984741211,17.7000007629395,17.3999977111816,26.6499996185303,27.2000007629395
"28",22.591667175293,24.6000003814697,19.8666667938232,3456,481,130,41.9094390869141,1335,449,679,684,10.9333324432373,63.1984596252441,196.165908813477,31.2999992370605,14,17.2999992370605,23.4166660308838,22.1833343505859
"29",18.158332824707,20.3999996185303,16,1709,323,23,83.3777847290039,889,80,410,170,12.9166669845581,63.9438934326172,175.613647460938,28.7000007629395,8.5,20.2000007629395,18.25,17.466667175293
"30",18.158332824707,20.3999996185303,16,1709,323,23,83.3777847290039,889,80,410,170,12.9166669845581,63.9438934326172,175.613647460938,28.7000007629395,8.5,20.2000007629395,18.25,17.466667175293
"31",25.3041667938232,27.6333332061768,22.25,3175,467,90,49.0969924926758,1303,311,528,645,10.341667175293,59.0952377319336,222.122589111328,34.7000007629395,17.2000007629395,17.5,26.1833324432373,26.783332824707
"32",25.1499996185303,27.3833332061768,22.1499996185303,4533,629,164,41.4349632263184,1758,566,844,952,10.5666666030884,60.7279663085938,217.182388305664,34.2000007629395,16.7999992370605,17.4000015258789,26.0499992370605,26.4833335876465
"33",25.1499996185303,27.3833332061768,22.1499996185303,4533,629,164,41.4349632263184,1758,566,844,952,10.5666666030884,60.7279663085938,217.182388305664,34.2000007629395,16.7999992370605,17.4000015258789,26.0499992370605,26.4833335876465
"34",25.2625007629395,27.4833335876465,22.25,4615,639,166,41.3930969238281,1793,577,862,976,10.5416660308838,60.5842895507812,217.037124633789,34.2999992370605,16.8999996185303,17.3999996185303,26.1666679382324,26.6000003814697
"35",25.3833332061768,27.6166667938232,22.3666667938232,4327,603,148,42.3104400634766,1688,520,1014,921,10.5499992370605,60.6321830749512,217.833679199219,34.5,17.1000003814697,17.3999996185303,26.283332824707,26.7333335876465
"36",25.591667175293,28.0666675567627,22.283332824707,2824,481,48,70.425910949707,1393,193,493,353,9.86666679382324,56.7049827575684,239.799499511719,35,17.6000003814697,17.3999996185303,27.1666660308838,24.966667175293
"37",25.8541660308838,28.2000007629395,22.6833343505859,2758,434,60,56.5884284973145,1176,240,502,463,10.1416673660278,58.6223487854004,228.626922607422,35.2000007629395,17.8999996185303,17.3000011444092,26.8000011444092,25.2999992370605
"38",25.9874992370605,28.25,22.9500007629395,3579,523,115,45.017635345459,1429,410,862,738,10.3083333969116,60.9960556030273,218.456604003906,34.7999992370605,17.8999996185303,16.8999996185303,26.9166660308838,27.25
"39",26.1875,28.4499988555908,23.1333332061768,3416,506,107,46.0863571166992,1373,383,826,695,10.4583330154419,61.1598472595215,219.85661315918,35.0999984741211,18,17.0999984741211,27.1333332061768,27.466667175293
"40",26.0583324432373,28.5499992370605,22.783332824707,1954,392,27,89.0034637451172,1097,87,422,129,11.2666664123535,59.611988067627,235.080581665039,35.9000015258789,17,18.9000015258789,27.466667175293,25.4499988555908
"41",26.0583324432373,28.5499992370605,22.783332824707,1954,392,27,89.0034637451172,1097,87,422,129,11.2666664123535,59.611988067627,235.080581665039,35.9000015258789,17,18.9000015258789,27.466667175293,25.4499988555908
"42",26.0583324432373,28.5499992370605,22.783332824707,1954,392,27,89.0034637451172,1097,87,422,129,11.2666664123535,59.611988067627,235.080581665039,35.9000015258789,17,18.9000015258789,27.466667175293,25.4499988555908
"43",25.9291667938232,28.7333335876465,22.5499992370605,1532,290,18,81.3952178955078,802,65,280,133,10.3083333969116,55.7207145690918,246.645309448242,35.9000015258789,17.3999996185303,18.5000019073486,27.216667175293,25.5499992370605
"44",25.1916675567627,27.75,21.8833332061768,1629,283,16,76.9731826782227,811,77,287,179,10.2333335876465,56.8518524169922,238.754684448242,34.7999992370605,16.7999992370605,18,26.6499996185303,24.7000007629395
"45",22.6333332061768,24.8333339691162,19.7666664123535,2027,329,23,71.0901031494141,952,113,363,255,9.33333301544189,57.9710121154785,207.619995117188,31,14.8999996185303,16.1000003814697,23.9333343505859,22.0833339691162
"46",22.6333332061768,24.8333339691162,19.7666664123535,2027,329,23,71.0901031494141,952,113,363,255,9.33333301544189,57.9710121154785,207.619995117188,31,14.8999996185303,16.1000003814697,23.9333343505859,22.0833339691162
"47",22.6333332061768,24.8333339691162,19.7666664123535,2027,329,23,71.0901031494141,952,113,363,255,9.33333301544189,57.9710121154785,207.619995117188,31,14.8999996185303,16.1000003814697,23.9333343505859,22.0833339691162
"48",19.2124996185303,21.0166664123535,16.8333339691162,2553,412,42,66.2741546630859,1164,174,453,343,8.15833282470703,59.1183624267578,173.259201049805,26.2999992370605,12.5,13.7999992370605,20.3500003814697,18.7000007629395
"49",22.0541667938232,24.1666660308838,19.283332824707,2163,352,27,70.0459060668945,1012,127,698,276,9.32499980926514,58.6478004455566,200.674514770508,30.2999992370605,14.3999996185303,15.8999996185303,23.3166675567627,21.5
"50",22.0666675567627,24.1833343505859,19.25,2128,345,26,69.7540817260742,990,124,683,275,9.21666622161865,58.7048797607422,203.171829223633,30.2000007629395,14.5,15.7000007629395,23.3999996185303,21.4833335876465
"51",23.9583339691162,26.3166675567627,20.8166656494141,1730,289,16,72.8034591674805,810,80,564,205,8.95000076293945,56.2893028259277,225.05387878418,32.2000007629395,16.2999992370605,15.9000015258789,25.4333343505859,23.2666664123535
"52",22.154167175293,24.283332824707,19.25,2036,326,23,68.7496490478516,925,116,639,275,8.64166641235352,57.6111145019531,207.358474731445,29.7999992370605,14.8000001907349,14.9999990463257,23.5499992370605,21.533332824707
"53",22.1499996185303,24.2000007629395,19.2999992370605,2095,336,25,68.5970458984375,953,124,364,283,8.66666698455811,57.7777824401855,202.989013671875,29.7999992370605,14.8000001907349,14.9999990463257,23.5166664123535,21.5499992370605
"54",21.4375,23.3999996185303,18.7666664123535,2312,373,31,67.9372711181641,1056,144,403,312,8.62499904632568,58.6734657287598,191.360260009766,29,14.3000001907349,14.6999998092651,22.7000007629395,20.8833332061768
"55",24.4249992370605,26.783332824707,21.2000007629395,1830,319,20,73.1038970947266,854,85,574,219,8.28333282470703,54.856517791748,228.706832885742,32.0999984741211,17,15.0999984741211,26,23.6166667938232
"56",24.4249992370605,26.783332824707,21.2000007629395,1830,319,20,73.1038970947266,854,85,574,219,8.28333282470703,54.856517791748,228.706832885742,32.0999984741211,17,15.0999984741211,26,23.6166667938232
"57",24.4249992370605,26.783332824707,21.2000007629395,1830,319,20,73.1038970947266,854,85,574,219,8.28333282470703,54.856517791748,228.706832885742,32.0999984741211,17,15.0999984741211,26,23.6166667938232
"58",21.841667175293,23.8500003814697,19.1000003814697,2235,361,29,68.3028411865234,1023,137,391,298,8.66666698455811,58.1655502319336,196.270156860352,29.5,14.6000003814697,14.8999996185303,23.1333332061768,21.2666664123535
"59",25.4333343505859,28.0666675567627,22.1166667938232,1996,387,27,75.9647598266602,988,93,329,222,9.98333358764648,56.4030113220215,239.861083984375,34.9000015258789,17.2000007629395,17.7000007629395,26.2333335876465,24.9166679382324
"60",23.0666675567627,25.2000007629395,20.1333332061768,1952,312,20,68.5246124267578,871,104,602,271,8.46666622161865,56.8232612609863,208.755325317383,30.7000007629395,15.8000001907349,14.9000005722046,24.4833335876465,22.3833332061768
"61",24.8125,27.283332824707,21.5833339691162,1978,357,26,73.2863845825195,940,95,336,227,9.35833358764648,56.0379295349121,230.790374755859,33.5999984741211,16.8999996185303,16.6999988555908,25.6666660308838,24.25
"62",24.7000007629395,27.0666675567627,21.466667175293,1945,353,24,73.3253555297852,920,93,593,230,8.59999942779541,55.1282005310059,229.336990356445,32.7000007629395,17.1000003814697,15.6000003814697,25.6666660308838,24
"63",25.0416660308838,27.5666675567627,21.8333339691162,2056,406,27,77.0266723632812,1024,96,342,211,9.68333339691162,56.627685546875,232.10334777832,34.0999984741211,17,17.0999984741211,25.8666667938232,24.5
"64",24.7000007629395,27.0666675567627,21.466667175293,1945,353,24,73.3253555297852,920,93,593,230,8.59999942779541,55.1282005310059,229.336990356445,32.7000007629395,17.1000003814697,15.6000003814697,25.6666660308838,24
"65",24.7000007629395,27.0666675567627,21.466667175293,1945,353,24,73.3253555297852,920,93,593,230,8.59999942779541,55.1282005310059,229.336990356445,32.7000007629395,17.1000003814697,15.6000003814697,25.6666660308838,24
"66",24.4833335876465,26.7999992370605,21.3166656494141,1933,336,22,70.9301605224609,888,94,587,248,8.41666603088379,55.7395133972168,224.48258972168,32.2000007629395,17.1000003814697,15.1000003814697,25.5166664123535,23.6833343505859
"67",23.8875007629395,26.1000003814697,20.8166656494141,2017,323,20,65.8072509765625,883,116,578,314,8.44166660308838,55.9050750732422,217.215072631836,31.6000003814697,16.5,15.1000003814697,24.8833332061768,23.1499996185303
