"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",20.6416664123535,21.2999992370605,19.7666664123535,1585,346,2,99.8793029785156,820,12,544,44,10.3000001907349,80.46875,64.976676940918,26.7999992370605,14,12.7999992370605,20.9833335876465,19.8333339691162
"2",22.1916656494141,22.8833332061768,21.25,2259,488,7,93.1187286376953,1084,37,765,90,10.25,79.4573669433594,70.0595092773438,28.2000007629395,15.3000001907349,12.9000005722046,22.6166667938232,21.2999992370605
"3",21.3833332061768,22.0166664123535,20.5166664123535,2145,468,6,94.9514312744141,1049,32,735,77,10.25,82.0000076293945,64.9941635131836,27.2999992370605,14.8000001907349,12.4999990463257,21.783332824707,20.5666675567627
"4",19.4375,20.3833332061768,18.2666664123535,1350,289,1,100.053001403809,721,7,463,31,9.99166679382324,74.5646743774414,86.7369537353516,26.2000007629395,12.8000001907349,13.4000005722046,19.9333343505859,18.3500003814697
"5",19.4375,20.3833332061768,18.2666664123535,1350,289,1,100.053001403809,721,7,463,31,9.99166679382324,74.5646743774414,86.7369537353516,26.2000007629395,12.8000001907349,13.4000005722046,19.9333343505859,18.3500003814697
"6",18.5541667938232,19.4500007629395,17.4500007629395,1358,284,2,98.8535308837891,716,9,184,36,10.1083335876465,74.8765411376953,82.3368377685547,25.3999996185303,11.8999996185303,13.5,18.966667175293,17.533332824707
"7",18.5541667938232,19.4500007629395,17.4500007629395,1358,284,2,98.8535308837891,716,9,184,36,10.1083335876465,74.8765411376953,82.3368377685547,25.3999996185303,11.8999996185303,13.5,18.966667175293,17.533332824707
"8",21.4833335876465,22.0499992370605,20.75,2649,557,13,89.8715515136719,1255,61,387,128,10.6166667938232,82.2997360229492,56.6622009277344,27.7000007629395,14.8000001907349,12.9000005722046,21.783332824707,20.7999992370605
"9",21.2958335876465,21.8500003814697,20.5666656494141,2584,546,12,90.4140625,1229,58,864,120,10.658332824707,81.987174987793,56.0218505859375,27.5,14.5,13,21.6000003814697,20.6000003814697
"10",19.2458343505859,19.9333324432373,18.3500003814697,1571,345,2,99.2845764160156,810,16,541,45,10.8249998092651,79.5955963134766,66.6898574829102,25.7999992370605,12.1999998092651,13.5999994277954,19.7000007629395,18.4333343505859
"11",15.1750001907349,16.1666660308838,14.033332824707,1485,306,11,88.6027069091797,768,42,227,70,9.81666660308838,72.7160415649414,85.7984008789062,22.2000007629395,8.69999980926514,13.5000009536743,15.5,14.1333332061768
"12",15.1750001907349,16.1666660308838,14.033332824707,1485,306,11,88.6027069091797,768,42,227,70,9.81666660308838,72.7160415649414,85.7984008789062,22.2000007629395,8.69999980926514,13.5000009536743,15.5,14.1333332061768
