"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",25.6958332061768,27.0833320617676,24.466667175293,577,141,9,91.7464752197266,339,40,335,45,9.8083324432373,76.6276016235352,109.63695526123,32.2999992370605,19.5,12.7999992370605,26.8666667938232,24.7666664123535
"2",25.5458335876465,26.9166660308838,24.3500003814697,591,135,13,84.5803070068359,334,48,327,55,10.1083326339722,77.1628570556641,107.205375671387,32.2999992370605,19.2000007629395,13.0999984741211,26.6833343505859,24.6666660308838
"3",25.5458335876465,26.9166660308838,24.3500003814697,591,135,13,84.5803070068359,334,48,327,55,10.1083326339722,77.1628570556641,107.205375671387,32.2999992370605,19.2000007629395,13.0999984741211,26.6833343505859,24.6666660308838
"4",25.25,26.5,24.1000003814697,960,241,6,110.846420288086,626,26,626,28,9.58333301544189,76.0582122802734,102.978385925293,31.7999992370605,19.2000007629395,12.5999984741211,26.5,24.1333332061768
"5",25.25,26.5,24.1000003814697,960,241,6,110.846420288086,626,26,626,28,9.58333301544189,76.0582122802734,102.978385925293,31.7999992370605,19.2000007629395,12.5999984741211,26.5,24.1333332061768
"6",24.966667175293,25.8833332061768,24.0166664123535,2199,448,14,98.1296157836914,1286,67,1279,67,8.5,78.7036895751953,79.0090255737305,30.6000003814697,19.7999992370605,10.8000011444092,25.6666660308838,24.0166664123535
"7",24.966667175293,25.8833332061768,24.0166664123535,2199,448,14,98.1296157836914,1286,67,1279,67,8.5,78.7036895751953,79.0090255737305,30.6000003814697,19.7999992370605,10.8000011444092,25.6666660308838,24.0166664123535
"8",24.4791660308838,25.4166679382324,23.6333332061768,2421,498,28,93.5955505371094,1384,98,1384,98,8.32499980926514,77.8037338256836,75.0593185424805,30.2000007629395,19.5,10.7000007629395,25.4166679382324,23.6333332061768
"9",24.4791660308838,25.4166679382324,23.6333332061768,2421,498,28,93.5955505371094,1384,98,1384,98,8.32499980926514,77.8037338256836,75.0593185424805,30.2000007629395,19.5,10.7000007629395,25.4166679382324,23.6333332061768
"10",24.4958343505859,25.4500007629395,23.6333332061768,2471,502,31,92.2533798217773,1403,106,1403,106,8.34166717529297,77.9594955444336,76.4097290039062,30.2000007629395,19.5,10.7000007629395,25.4500007629395,23.6333332061768
