"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",23.7666664123535,24.033332824707,23.4166660308838,1574,215,51,36.5788421630859,511,229,230,511,10.8833332061768,88.4823913574219,25.7022476196289,30.2999992370605,18,12.2999992370605,23.4166660308838,23.9500007629395
"2",23.3624992370605,23.6000003814697,23.033332824707,1829,242,75,34.0962448120117,598,291,317,598,10.7416667938232,88.0464553833008,24.1326789855957,29.7999992370605,17.6000003814697,12.1999988555908,23.033332824707,23.5
"3",23.3624992370605,23.6000003814697,23.033332824707,1829,242,75,34.0962448120117,598,291,317,598,10.7416667938232,88.0464553833008,24.1326789855957,29.7999992370605,17.6000003814697,12.1999988555908,23.033332824707,23.5
"4",18.9375,19.216667175293,18.6833324432373,1878,249,69,30.2256412506104,628,290,476,628,9.34166622161865,89.8237152099609,21.8595752716064,24.1000003814697,13.6999998092651,10.4000005722046,18.6833324432373,18.8666667938232
"5",16.9916667938232,17.1666660308838,16.7000007629395,1737,237,98,33.4490051269531,562,318,486,491,9.13333320617676,90.4290390014648,20.979793548584,22.2000007629395,12.1000003814697,10.1000003814697,17.1666660308838,17.0833339691162
"6",19.8999996185303,20.1166667938232,19.533332824707,1583,222,49,36.1846809387207,519,213,482,519,9.80000019073486,89.9082489013672,27.5515956878662,25.6000003814697,14.6999998092651,10.9000005722046,19.533332824707,19.9500007629395
"7",20.5,20.7333335876465,20.1000003814697,1584,211,48,39.6252326965332,565,205,373,565,9.94999980926514,90.4545516967773,28.8412475585938,26.2999992370605,15.3000001907349,10.9999990463257,20.1000003814697,20.5833339691162
"8",19.6749992370605,20,19.3833332061768,1558,220,72,38.3924140930176,514,258,309,513,9.44999980926514,90.8653869628906,26.8412818908691,24.8999996185303,14.5,10.3999996185303,19.3999996185303,19.5666656494141
"9",23.3208332061768,23.6666660308838,22.7333335876465,1624,231,62,39.7386589050293,558,269,291,541,10.341667175293,89.1522979736328,39.2230453491211,29.3999996185303,17.7999992370605,11.6000003814697,22.9333324432373,23.6166667938232
"10",21.1166667938232,21.4166660308838,20.6333332061768,1929,268,86,36.8208045959473,656,317,404,645,9.71666717529297,89.9691314697266,35.760139465332,26.6000003814697,15.8000001907349,10.8000001907349,20.6666660308838,21.283332824707
"11",18.0833339691162,18.3833332061768,17.6333332061768,2107,308,95,39.9355049133301,709,333,483,673,8.80000019073486,89.7959136962891,33.1890754699707,23,13.1999998092651,9.80000019073486,18.2999992370605,18.2000007629395
"12",15.3375005722046,15.5666675567627,15,2193,302,82,38.5282402038574,762,314,513,762,7.55833339691162,87.8875961303711,25.147289276123,19.7000007629395,11.1000003814697,8.60000038146973,15,15.3999996185303
"13",20.845832824707,21.1333332061768,20.3500003814697,2329,284,88,35.9396133422852,757,408,425,737,10.1916666030884,90.9970169067383,35.5130195617676,26.6000003814697,15.3999996185303,11.2000007629395,20.3833332061768,21.0666675567627
"14",17.7458343505859,17.9833335876465,17.3833332061768,2276,269,115,26.5962104797363,730,404,524,680,8.10833358764648,89.1025695800781,26.1515254974365,22.2999992370605,13.1999998092651,9.09999942779541,17.4166660308838,17.966667175293
"15",15.6166667938232,15.8166666030884,15.283332824707,2583,367,123,31.87375831604,834,442,671,834,7.54999971389771,88.8235244750977,23.5809497833252,19.8999996185303,11.3999996185303,8.5,15.283332824707,15.7166662216187
"16",17.9791660308838,18.2666664123535,17.6333332061768,2450,304,107,27.3453426361084,785,488,713,785,8.32499980926514,91.483512878418,26.0644626617432,22.6000003814697,13.5,9.10000038146973,17.6333332061768,18.1499996185303
"17",23.7666664123535,24.033332824707,23.4166660308838,1574,215,51,36.5788421630859,511,229,230,511,10.8833332061768,88.4823913574219,25.7022476196289,30.2999992370605,18,12.2999992370605,23.4166660308838,23.9500007629395
"18",23.3624992370605,23.6000003814697,23.033332824707,1829,242,75,34.0962448120117,598,291,317,598,10.7416667938232,88.0464553833008,24.1326789855957,29.7999992370605,17.6000003814697,12.1999988555908,23.033332824707,23.5
"19",18.9375,19.216667175293,18.6833324432373,1878,249,69,30.2256412506104,628,290,476,628,9.34166622161865,89.8237152099609,21.8595752716064,24.1000003814697,13.6999998092651,10.4000005722046,18.6833324432373,18.8666667938232
"20",20.845832824707,21.1333332061768,20.3500003814697,2329,284,88,35.9396133422852,757,408,425,737,10.1916666030884,90.9970169067383,35.5130195617676,26.6000003814697,15.3999996185303,11.2000007629395,20.3833332061768,21.0666675567627
"21",19.8999996185303,20.1166667938232,19.533332824707,1583,222,49,36.1846809387207,519,213,482,519,9.80000019073486,89.9082489013672,27.5515956878662,25.6000003814697,14.6999998092651,10.9000005722046,19.533332824707,19.9500007629395
"22",19.1041660308838,19.466667175293,18.7999992370605,1653,215,85,29.2582683563232,526,279,423,526,8.92500019073486,89.25,27.9982509613037,24.1000003814697,14.1000003814697,10,18.7999992370605,19
"23",21.9916667938232,22.4500007629395,21.4333324432373,1994,298,82,37.7277755737305,647,336,336,569,9.91666698455811,86.9883117675781,39.762565612793,28.1000003814697,16.7000007629395,11.3999996185303,21.9833335876465,22.4500007629395
"24",16.283332824707,16.4166679382324,16.0166664123535,1705,228,71,38.4968070983887,602,260,602,479,9.08333396911621,91.750846862793,18.9896259307861,21.3999996185303,11.5,9.89999961853027,16.4166679382324,16.3500003814697
"25",17.3624992370605,17.6833324432373,16.966667175293,2012,267,94,33.4798545837402,678,333,562,678,9.04166698455811,90.4166717529297,30.6834850311279,22.5,12.5,10,16.966667175293,17.3333339691162
