"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",25.8999996185303,26.9333343505859,24.4833335876465,855,189,4,106.95384979248,493,14,394,15,11.9333324432373,77.4891738891602,101.93579864502,32.7999992370605,17.3999996185303,15.3999996185303,26.716667175293,24.5499992370605
"2",25.9125003814697,26.966667175293,24.5166664123535,871,194,4,107.55339050293,505,14,393,14,12.2083330154419,77.267936706543,101.087852478027,33,17.2000007629395,15.7999992370605,26.533332824707,24.5833339691162
"3",26.2541656494141,27.3333339691162,25.033332824707,1031,223,7,102.15803527832,567,21,321,21,11.6916666030884,75.4301071166992,92.5757446289062,33.7000007629395,18.2000007629395,15.5,26.8833332061768,25.033332824707
"4",26.2666664123535,27.3500003814697,25.0499992370605,1033,222,6,101.991905212402,565,20,319,20,11.9500007629395,75.6329040527344,92.3514404296875,33.9000015258789,18.1000003814697,15.8000011444092,26.8833332061768,25.0499992370605
"5",26.0750007629395,27.1666660308838,24.8833332061768,991,216,5,104.191398620605,556,18,304,18,12.75,76.3473052978516,92.1091384887695,34,17.2999992370605,16.7000007629395,26.4166679382324,24.8833332061768
"6",26.1166667938232,27.2000007629395,24.966667175293,1064,232,5,103.745628356934,593,18,328,18,12.2666664123535,76.6666717529297,89.1457748413086,33.7999992370605,17.7999992370605,16,26.4166679382324,24.966667175293
"7",26.4541664123535,27.5666675567627,25.283332824707,1254,277,5,104.46223449707,696,19,388,19,11.0749998092651,72.8618392944336,91.0159530639648,33.9000015258789,18.7000007629395,15.2000007629395,26.716667175293,25.283332824707
"8",24.1375007629395,25.0166664123535,22.9833335876465,1257,270,4,102.794998168945,694,18,401,18,11.0416660308838,79.4364395141602,82.3828430175781,30.7000007629395,16.7999992370605,13.9000015258789,24.5833320617676,22.9833335876465
"9",23.4916667938232,24.2666664123535,22.4833335876465,1363,288,5,101.111434936523,748,23,434,23,11.1499996185303,81.3868560791016,72.7021789550781,30,16.2999992370605,13.7000007629395,23.8833332061768,22.4833335876465
"10",26.6291656494141,27.7333335876465,25.1000003814697,1103,288,2,116.618881225586,686,15,427,15,10.5583333969116,71.8253936767578,107.226585388184,33.2000007629395,18.5,14.7000007629395,27.3166675567627,25.1000003814697
"11",25.0249996185303,26.0499992370605,23.7333335876465,770,207,2,109.963180541992,492,10,306,10,13.3166666030884,81.1991958618164,93.0175552368164,32.5999984741211,16.2000007629395,16.3999977111816,25.5833320617676,23.7333335876465
"12",26.5541667938232,27.8500003814697,24.6833343505859,1169,306,2,117.541236877441,734,11,461,11,10.3083333969116,69.6509017944336,131.243316650391,32.7999992370605,18,14.7999992370605,27.5499992370605,24.8666667938232
"13",23.9500007629395,24.9833335876465,22.6166667938232,1086,242,4,104.909233093262,647,15,301,15,12.9166660308838,79.2433547973633,96.0350341796875,31.5,15.1999998092651,16.2999992370605,24.466667175293,22.6166667938232
"14",22.1749992370605,23.2999992370605,20.9333324432373,878,190,2,102.478096008301,502,14,295,14,12.7333335876465,77.6422729492188,95.4534606933594,30.1000003814697,13.6999998092651,16.4000015258789,22.7333335876465,20.9333324432373
