"","wc2.1_30s_bio_1","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9"
"1",18.9458332061768,19.5833339691162,18.3833332061768,2619,429,20,66.7189254760742,1130,130,447,418,8.875,77.8508758544922,49.1962013244629,24.7000007629395,13.3000001907349,11.4000005722046,18.8500003814697,18.75
"2",18.9458332061768,19.5833339691162,18.3833332061768,2619,429,20,66.7189254760742,1130,130,447,418,8.875,77.8508758544922,49.1962013244629,24.7000007629395,13.3000001907349,11.4000005722046,18.8500003814697,18.75
"3",17.5541667938232,18.1499996185303,16.8666667938232,2983,468,62,54.9254951477051,1158,215,526,356,8.90833377838135,77.4637603759766,51.981559753418,23.2000007629395,11.6999998092651,11.5000009536743,17.5499992370605,17.216667175293
"4",17.5541667938232,18.1499996185303,16.8666667938232,2983,468,62,54.9254951477051,1158,215,526,356,8.90833377838135,77.4637603759766,51.981559753418,23.2000007629395,11.6999998092651,11.5000009536743,17.5499992370605,17.216667175293
"5",17.625,18.2999992370605,16.9166660308838,2774,473,24,67.438606262207,1217,130,421,216,9,77.5862121582031,57.7415924072266,23.3999996185303,11.8000001907349,11.5999994277954,17.5499992370605,17.3333320617676
"6",18.6291656494141,19.3833332061768,17.9500007629395,2796,474,27,67.6058959960938,1220,102,441,487,9.02499961853027,77.8017196655273,59.1783981323242,24.5,12.8999996185303,11.6000003814697,18.5,18.4333324432373
"7",18.6291656494141,19.3833332061768,17.9500007629395,2796,474,27,67.6058959960938,1220,102,441,487,9.02499961853027,77.8017196655273,59.1783981323242,24.5,12.8999996185303,11.6000003814697,18.5,18.4333324432373
"8",19.7333335876465,20.533332824707,19.0166664123535,3637,535,105,39.1191749572754,1314,460,625,1032,8.86666679382324,77.7777786254883,61.1010131835938,25.5,14.1000003814697,11.3999996185303,19.1499996185303,20.1000003814697
"9",20.0166664123535,20.8166656494141,19.283332824707,3645,540,102,39.9354095458984,1304,474,585,1005,8.81666660308838,78.7202377319336,62.0605583190918,25.7000007629395,14.5,11.2000007629395,19.6333332061768,20.3833332061768
"10",26.1333332061768,27.0666656494141,25.4333343505859,2213,329,15,62.9668655395508,861,78,393,677,5.75,73.7179336547852,66.5149765014648,30.1000003814697,22.2999992370605,7.80000114440918,25.5499992370605,26.2666664123535
